SLR(1) SUCCESSFUL PARSE TRACE
==================================================
Step 1 | Stack: [0] | Lookahead: INT | Action: s14
Step 120 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63] | Lookahead: LBRACE | Action: s16
Step 121 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16] | Lookahead: INT | Action: s14
Step 122 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 14] | Lookahead: ID | Action: r13
Step 123 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 13] | Lookahead: ID | Action: s21
Step 124 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 13, 21] | Lookahead: SEMI | Action: s42
Step 125 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 13, 21, 42] | Lookahead: ID | Action: r12
Step 126 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 13, 21, 41] | Lookahead: ID | Action: r10
Step 127 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 3] | Lookahead: ID | Action: r4
Step 128 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15] | Lookahead: ID | Action: s17
Step 129 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17] | Lookahead: ASSIGN | Action: s24
Step 130 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24] | Lookahead: ID | Action: s31
Step 131 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 31] | Lookahead: MULT | Action: r32
Step 132 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28] | Lookahead: MULT | Action: s52
Step 133 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28, 52] | Lookahead: INT | Action: s29
Step 134 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28, 52, 29] | Lookahead: SEMI | Action: r33
Step 135 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28, 52, 77] | Lookahead: SEMI | Action: r30
Step 136 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28, 52, 77, 90] | Lookahead: SEMI | Action: r27
Step 137 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 28, 49] | Lookahead: SEMI | Action: r26
Step 138 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 27] | Lookahead: SEMI | Action: r25
Step 139 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 27, 48] | Lookahead: SEMI | Action: r22
Step 140 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 44] | Lookahead: SEMI | Action: s71
Step 141 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 17, 24, 44, 71] | Lookahead: IF | Action: r16
Step 142 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 7] | Lookahead: IF | Action: r5
Step 143 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15] | Lookahead: IF | Action: s12
Step 144 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12] | Lookahead: LPAREN | Action: s20
Step 145 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20] | Lookahead: LPAREN | Action: s38
Step 146 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38] | Lookahead: ID | Action: s31
Step 147 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 31] | Lookahead: MOD | Action: r32
Step 148 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28] | Lookahead: MOD | Action: s50
Step 149 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28, 50] | Lookahead: INT | Action: s29
Step 150 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28, 50, 29] | Lookahead: EQ | Action: r33
Step 151 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28, 50, 75] | Lookahead: EQ | Action: r30
Step 152 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28, 50, 75, 88] | Lookahead: EQ | Action: r29
Step 153 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 28, 49] | Lookahead: EQ | Action: r26
Step 154 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 27] | Lookahead: EQ | Action: r25
Step 155 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 27, 48] | Lookahead: EQ | Action: r22
Step 156 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67] | Lookahead: EQ | Action: s61
Step 157 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 61] | Lookahead: INT | Action: r49
Step 158 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59] | Lookahead: INT | Action: s29
Step 159 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 29] | Lookahead: RPAREN | Action: r33
Step 160 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 28] | Lookahead: RPAREN | Action: r30
Step 161 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 28, 49] | Lookahead: RPAREN | Action: r26
Step 162 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 27] | Lookahead: RPAREN | Action: r25
Step 163 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 27, 48] | Lookahead: RPAREN | Action: r22
Step 164 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 67, 59, 80] | Lookahead: RPAREN | Action: r44
Step 165 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 32] | Lookahead: RPAREN | Action: r42
Step 166 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 36] | Lookahead: RPAREN | Action: r40
Step 167 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 36, 65] | Lookahead: RPAREN | Action: r38
Step 168 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 33] | Lookahead: RPAREN | Action: r37
Step 169 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 33, 55] | Lookahead: RPAREN | Action: r35
Step 170 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 68] | Lookahead: RPAREN | Action: s83
Step 171 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 38, 68, 83] | Lookahead: OR | Action: r43
Step 172 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 36] | Lookahead: OR | Action: r40
Step 173 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 36, 65] | Lookahead: OR | Action: r38
Step 174 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33] | Lookahead: OR | Action: s54
Step 175 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54] | Lookahead: LPAREN | Action: s38
Step 176 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38] | Lookahead: ID | Action: s31
Step 177 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 31] | Lookahead: GT | Action: r32
Step 178 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 28] | Lookahead: GT | Action: r30
Step 179 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 28, 49] | Lookahead: GT | Action: r26
Step 180 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 27] | Lookahead: GT | Action: r25
Step 181 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 27, 48] | Lookahead: GT | Action: r22
Step 182 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67] | Lookahead: GT | Action: s60
Step 183 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 60] | Lookahead: INT | Action: r46
Step 184 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59] | Lookahead: INT | Action: s29
Step 185 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 29] | Lookahead: RPAREN | Action: r33
Step 186 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 28] | Lookahead: RPAREN | Action: r30
Step 187 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 28, 49] | Lookahead: RPAREN | Action: r26
Step 188 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 27] | Lookahead: RPAREN | Action: r25
Step 189 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 27, 48] | Lookahead: RPAREN | Action: r22
Step 190 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 67, 59, 80] | Lookahead: RPAREN | Action: r44
Step 191 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 32] | Lookahead: RPAREN | Action: r42
Step 192 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 36] | Lookahead: RPAREN | Action: r40
Step 193 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 36, 65] | Lookahead: RPAREN | Action: r38
Step 194 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 33] | Lookahead: RPAREN | Action: r37
Step 195 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 33, 55] | Lookahead: RPAREN | Action: r35
Step 196 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 68] | Lookahead: RPAREN | Action: s83
Step 197 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 38, 68, 83] | Lookahead: RPAREN | Action: r43
Step 198 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 36] | Lookahead: RPAREN | Action: r40
Step 199 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 36, 65] | Lookahead: RPAREN | Action: r38
Step 200 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 79] | Lookahead: RPAREN | Action: r37
Step 201 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 54, 79, 91] | Lookahead: RPAREN | Action: r36
Step 202 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 33, 55] | Lookahead: RPAREN | Action: r35
Step 203 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 39] | Lookahead: RPAREN | Action: s69
Step 204 | Stack: [0, 15, 15, 15, 15, 15, 15, 15, 11, 19, 35, 63, 16, 15, 15, 12, 20, 39, 69] | Lookahead: LBRACE | Action: s16
